symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2026-01-29 22:00:00+00:00,418.48,436.7,418.25,432.99,2155433.0,48666.0,430.133133
TSLA,2026-01-29 22:30:00+00:00,432.98,433.99,423.5,428.93,1079835.0,21392.0,428.571332
TSLA,2026-01-29 23:00:00+00:00,428.9305,429.96,426.88,428.75,409308.0,8804.0,428.446
TSLA,2026-01-29 23:30:00+00:00,428.86,431.98,428.74,430.1682,359719.0,8357.0,430.579147
TSLA,2026-01-30 00:00:00+00:00,430.11,430.17,428.65,428.93,194380.0,5023.0,429.322245
TSLA,2026-01-30 00:30:00+00:00,428.93,429.1,428.11,428.5,191576.0,4104.0,428.467556
TSLA,2026-01-30 09:00:00+00:00,424.25,426.15,422.0,422.82,105870.0,5827.0,423.858084
TSLA,2026-01-30 09:30:00+00:00,422.82,423.35,420.48,421.75,84685.0,4818.0,421.765413
TSLA,2026-01-30 10:00:00+00:00,421.74,422.66,421.2,422.15,57224.0,3347.0,421.966321
TSLA,2026-01-30 10:30:00+00:00,422.25,424.41,422.25,424.03,48767.0,3099.0,423.61844
TSLA,2026-01-30 11:00:00+00:00,424.05,426.84,423.98,425.8,90251.0,4727.0,425.785737
TSLA,2026-01-30 11:30:00+00:00,425.79,426.4,424.63,425.79,51990.0,3526.0,425.857063
TSLA,2026-01-30 12:00:00+00:00,425.79,428.2,425.73,426.32,107151.0,5508.0,427.058381
TSLA,2026-01-30 12:30:00+00:00,426.27,427.07,425.0,425.1,93307.0,5064.0,425.938663
TSLA,2026-01-30 13:00:00+00:00,426.52,428.365,420.4794,424.1,760383.0,33611.0,425.450159
TSLA,2026-01-30 13:30:00+00:00,424.1173,424.2492,422.3,423.3984,275136.0,10107.0,423.216148
TSLA,2026-01-30 14:00:00+00:00,423.22,426.4,421.5999,425.77,373223.0,14739.0,423.582167
TSLA,2026-01-30 14:30:00+00:00,425.77,430.0,422.7,425.15,10101985.0,240173.0,425.74069
TSLA,2026-01-30 15:00:00+00:00,425.18,435.35,424.792,433.535,9996088.0,244052.0,430.718596
TSLA,2026-01-30 15:30:00+00:00,433.555,439.88,430.5,436.81,10905182.0,247431.0,436.338053
TSLA,2026-01-30 16:00:00+00:00,436.8875,438.93,435.3,438.44,6437817.0,172208.0,436.872272
TSLA,2026-01-30 16:30:00+00:00,438.42,439.84,434.73,434.81,5322945.0,154187.0,437.747192
TSLA,2026-01-30 17:00:00+00:00,434.8,438.55,433.94,438.49,4412070.0,88596.0,435.921496
TSLA,2026-01-30 17:30:00+00:00,438.42,439.53,435.24,435.3,4442963.0,82825.0,437.8914
TSLA,2026-01-30 18:00:00+00:00,435.23,435.88,432.32,434.67,3992245.0,79478.0,434.093841
TSLA,2026-01-30 18:30:00+00:00,434.7,436.6222,432.135,435.545,3580486.0,61201.0,434.212654
TSLA,2026-01-30 19:00:00+00:00,435.51,436.01,433.48,433.761,2799631.0,50460.0,434.698888
TSLA,2026-01-30 19:30:00+00:00,433.76,435.4683,432.46,433.44,2890104.0,51552.0,434.279437
TSLA,2026-01-30 20:00:00+00:00,433.46,434.57,430.2,430.655,3724557.0,65264.0,431.777254
TSLA,2026-01-30 20:30:00+00:00,430.69,434.99,430.1,430.62,6135888.0,119205.0,432.179578
TSLA,2026-01-30 21:00:00+00:00,430.4436,431.0,428.68,429.65,5420791.0,9722.0,430.36461
TSLA,2026-01-30 21:30:00+00:00,429.812,430.15,429.67,429.95,89191.0,3580.0,429.903675
TSLA,2026-01-30 22:00:00+00:00,429.95,430.13,429.9,430.03,119724.0,2709.0,429.993431
TSLA,2026-01-30 22:30:00+00:00,430.0,430.03,429.22,429.24,50858.0,2072.0,429.646588
TSLA,2026-01-30 23:00:00+00:00,429.48,429.85,429.25,429.71,26575.0,1215.0,429.467662
TSLA,2026-01-30 23:30:00+00:00,429.7,429.8399,429.31,429.45,42716.0,1487.0,429.596406
TSLA,2026-01-31 00:00:00+00:00,429.4,429.48,429.01,429.08,38338.0,1471.0,429.161535
TSLA,2026-01-31 00:30:00+00:00,429.06,429.63,429.05,429.63,47619.0,1396.0,429.216164
TSLA,2026-02-02 09:00:00+00:00,422.0,424.35,419.75,423.18,125120.0,5139.0,422.154859
TSLA,2026-02-02 09:30:00+00:00,423.1,423.29,422.51,422.8,44734.0,2288.0,422.966011
TSLA,2026-02-02 10:00:00+00:00,422.8,423.1,421.48,421.65,46122.0,2272.0,422.085212
TSLA,2026-02-02 10:30:00+00:00,421.71,422.11,420.01,421.22,44797.0,2789.0,421.206874
TSLA,2026-02-02 11:00:00+00:00,421.39,422.5,419.15,420.3,146745.0,5381.0,420.463768
TSLA,2026-02-02 11:30:00+00:00,420.24,421.85,420.0,420.29,94678.0,4700.0,420.860765
TSLA,2026-02-02 12:00:00+00:00,420.8,423.15,420.05,423.14,134928.0,5597.0,421.624879
TSLA,2026-02-02 12:30:00+00:00,423.0,424.19,422.6,422.95,107612.0,4926.0,423.501819
TSLA,2026-02-02 13:00:00+00:00,422.99,424.2,417.8,421.65,760082.0,37339.0,421.160867
TSLA,2026-02-02 13:30:00+00:00,421.65,422.6,420.98,422.43,172552.0,7810.0,421.628982
TSLA,2026-02-02 14:00:00+00:00,422.4821,423.09,419.88,421.28,286450.0,12717.0,421.799258
TSLA,2026-02-02 14:30:00+00:00,421.25,421.7,414.5,417.3,11220593.0,287314.0,417.732187
TSLA,2026-02-02 15:00:00+00:00,417.3,420.2168,416.43,420.13,5139879.0,173335.0,418.864977
TSLA,2026-02-02 15:30:00+00:00,420.1467,422.5,418.82,420.16,4603121.0,143795.0,421.080185
TSLA,2026-02-02 16:00:00+00:00,420.19,420.28,418.57,419.49,3172907.0,131745.0,419.687735
TSLA,2026-02-02 16:30:00+00:00,419.47,420.2,418.31,420.125,2681572.0,118600.0,419.285142
TSLA,2026-02-02 17:00:00+00:00,420.1,423.37,419.8,423.3263,3226804.0,110674.0,421.496657
TSLA,2026-02-02 17:30:00+00:00,423.2901,424.88,422.66,424.62,3012490.0,64247.0,423.864098
TSLA,2026-02-02 18:00:00+00:00,424.64,426.9499,424.28,426.31,3569276.0,71212.0,425.717279
TSLA,2026-02-02 18:30:00+00:00,426.33,427.15,425.36,426.68,2969505.0,57986.0,426.377093
TSLA,2026-02-02 19:00:00+00:00,426.66,426.69,425.39,425.695,2327860.0,41952.0,425.996145
TSLA,2026-02-02 19:30:00+00:00,425.695,425.695,423.08,423.21,2888670.0,50461.0,424.609864
TSLA,2026-02-02 20:00:00+00:00,423.24,425.0,422.54,423.925,2820545.0,49617.0,423.963359
TSLA,2026-02-02 20:30:00+00:00,423.9,424.0558,421.74,421.785,4031945.0,79186.0,422.795109
TSLA,2026-02-02 21:00:00+00:00,421.77,425.5,419.662,424.13,3333018.0,13571.0,422.025405
TSLA,2026-02-02 21:30:00+00:00,424.05,424.24,421.81,423.06,645288.0,4864.0,423.011018
TSLA,2026-02-02 22:00:00+00:00,423.1,424.0,422.81,423.8494,780960.0,3521.0,423.381022
TSLA,2026-02-02 22:30:00+00:00,423.85,424.67,423.848,424.1,65233.0,2683.0,424.1694
TSLA,2026-02-02 23:00:00+00:00,424.11,424.16,422.94,423.82,61923.0,2035.0,423.581235
TSLA,2026-02-02 23:30:00+00:00,423.88,425.0,423.8206,424.6899,82098.0,2337.0,424.643334
TSLA,2026-02-03 00:00:00+00:00,424.68,425.0,424.14,424.9845,56517.0,2027.0,424.742756
TSLA,2026-02-03 00:30:00+00:00,424.9008,425.22,424.54,425.22,84488.0,2044.0,424.931096
TSLA,2026-02-03 09:00:00+00:00,427.72,427.72,425.74,425.74,45568.0,2942.0,426.632219
TSLA,2026-02-03 09:30:00+00:00,425.7,426.98,425.7,426.93,22651.0,1486.0,426.455864
TSLA,2026-02-03 10:00:00+00:00,426.93,427.2,426.67,426.71,23035.0,1672.0,426.930057
TSLA,2026-02-03 10:30:00+00:00,426.7,426.89,426.15,426.78,17531.0,1421.0,426.510031
TSLA,2026-02-03 11:00:00+00:00,426.92,427.19,426.22,426.49,34051.0,2375.0,426.826818
TSLA,2026-02-03 11:30:00+00:00,426.46,427.0,426.37,426.51,24467.0,1578.0,426.601384
TSLA,2026-02-03 12:00:00+00:00,426.52,427.0,426.02,426.62,50045.0,2459.0,426.457971
TSLA,2026-02-03 12:30:00+00:00,426.6,426.9,426.0,426.45,43037.0,2593.0,426.684571
TSLA,2026-02-03 13:00:00+00:00,426.71,427.35,425.6,426.94,413661.0,22512.0,426.644661
TSLA,2026-02-03 13:30:00+00:00,426.88,426.95,425.83,426.15,87812.0,5344.0,426.409858
TSLA,2026-02-03 14:00:00+00:00,426.1,426.22,424.0,424.2,232775.0,10426.0,425.393188
TSLA,2026-02-03 14:30:00+00:00,424.27,425.51,420.06,420.485,7470803.0,194371.0,422.770534
TSLA,2026-02-03 15:00:00+00:00,420.465,423.48,419.75,422.855,4952595.0,161849.0,421.400457
TSLA,2026-02-03 15:30:00+00:00,422.81,428.56,422.8,425.325,6119325.0,163597.0,425.810209
TSLA,2026-02-03 16:00:00+00:00,425.3,425.81,422.01,423.18,3114629.0,120419.0,423.98803
TSLA,2026-02-03 16:30:00+00:00,423.21,427.72,423.1401,425.71,3887163.0,129299.0,425.53647
TSLA,2026-02-03 17:00:00+00:00,425.71,425.89,420.09,420.845,3158326.0,70453.0,422.443367
TSLA,2026-02-03 17:30:00+00:00,420.83,421.4551,417.65,417.755,3684337.0,86091.0,419.156886
TSLA,2026-02-03 18:00:00+00:00,417.73,419.41,416.88,418.1115,2940235.0,62142.0,417.884751
TSLA,2026-02-03 18:30:00+00:00,418.06,418.84,416.1,416.1083,2442703.0,52565.0,417.510111
TSLA,2026-02-03 19:00:00+00:00,416.1,417.77,413.6901,415.87,4861249.0,97592.0,415.603914
TSLA,2026-02-03 19:30:00+00:00,415.94,419.25,414.9,418.8006,2867676.0,55431.0,416.910117
TSLA,2026-02-03 20:00:00+00:00,418.81,419.29,417.4,418.5901,2309820.0,42804.0,418.44453
TSLA,2026-02-03 20:30:00+00:00,418.63,422.2,418.59,421.81,4224011.0,82294.0,420.708177
TSLA,2026-02-03 21:00:00+00:00,421.83,423.0,420.22,420.6,3237697.0,7112.0,421.955439
TSLA,2026-02-03 21:30:00+00:00,420.5,421.96,420.01,420.89,75659.0,2965.0,420.45986
TSLA,2026-02-03 22:00:00+00:00,420.8011,421.0,420.01,420.35,349749.0,2395.0,420.440303
TSLA,2026-02-03 22:30:00+00:00,420.3112,420.5,420.01,420.45,34177.0,2071.0,420.223394
TSLA,2026-02-03 23:00:00+00:00,420.4984,421.5,420.4,420.8563,42083.0,1823.0,420.919521
TSLA,2026-02-03 23:30:00+00:00,420.88,420.95,420.18,420.75,31326.0,1290.0,420.58284
TSLA,2026-02-04 00:00:00+00:00,420.92,420.97,420.34,420.4,30859.0,1225.0,420.615318
TSLA,2026-02-04 00:30:00+00:00,420.44,420.64,419.15,419.1501,52677.0,1931.0,420.085186
TSLA,2026-02-04 09:00:00+00:00,420.69,421.16,418.09,418.23,57344.0,2753.0,419.786551
TSLA,2026-02-04 09:30:00+00:00,418.26,419.27,418.25,419.27,31590.0,1623.0,418.805554
TSLA,2026-02-04 10:00:00+00:00,419.14,420.5,419.14,420.37,19426.0,1222.0,419.927327
TSLA,2026-02-04 10:30:00+00:00,420.5,421.51,420.5,421.5,26499.0,1321.0,420.943579
TSLA,2026-02-04 11:00:00+00:00,421.38,421.55,420.8,421.11,14765.0,1004.0,421.001885
TSLA,2026-02-04 11:30:00+00:00,421.0,421.9,420.92,421.29,21067.0,1251.0,421.536558
TSLA,2026-02-04 12:00:00+00:00,421.29,421.8,421.0,421.7,31339.0,1679.0,421.502454
TSLA,2026-02-04 12:30:00+00:00,421.7,421.98,420.8,420.95,34965.0,2019.0,421.50836
TSLA,2026-02-04 13:00:00+00:00,420.44,421.98,418.1,420.68,292615.0,19536.0,420.793063
TSLA,2026-02-04 13:30:00+00:00,420.79,423.26,420.5,420.8,231621.0,7269.0,421.856491
TSLA,2026-02-04 14:00:00+00:00,420.9,421.03,420.0,420.39,114737.0,5804.0,420.473594
TSLA,2026-02-04 14:30:00+00:00,420.4,423.9,417.51,419.35,7573532.0,190142.0,421.146346
TSLA,2026-02-04 15:00:00+00:00,419.3,419.3,415.03,416.76,6131684.0,192292.0,417.132168
TSLA,2026-02-04 15:30:00+00:00,416.79,417.24,411.8401,412.19,6824044.0,195353.0,413.842654
TSLA,2026-02-04 16:00:00+00:00,412.19,412.7,407.03,408.825,6582125.0,217770.0,408.997925
TSLA,2026-02-04 16:30:00+00:00,408.79,409.24,403.69,406.33,6287282.0,181953.0,405.996208
TSLA,2026-02-04 17:00:00+00:00,406.31,407.52,402.98,403.16,3925515.0,103613.0,405.762545
TSLA,2026-02-04 17:30:00+00:00,403.05,404.35,399.18,402.4332,5626381.0,151190.0,401.295822
TSLA,2026-02-04 18:00:00+00:00,402.45,406.5,401.25,406.425,4271683.0,93220.0,403.942123
TSLA,2026-02-04 18:30:00+00:00,406.46,406.5,402.2766,405.1695,3647018.0,70476.0,404.725317
TSLA,2026-02-04 19:00:00+00:00,405.13,405.63,402.8807,404.7201,2977697.0,61193.0,404.11953
TSLA,2026-02-04 19:30:00+00:00,404.7,409.35,404.1701,409.035,4821393.0,78820.0,406.580375
TSLA,2026-02-04 20:00:00+00:00,409.02,409.23,406.62,407.825,3724378.0,67747.0,407.833431
