symbol,timestamp,open,high,low,close,volume,trade_count,vwap
UNH,2026-01-29 22:00:00+00:00,291.74,291.9,291.5,291.78,89184.0,363.0,291.788367
UNH,2026-01-29 22:30:00+00:00,291.6356,291.7,291.36,291.38,8383.0,350.0,291.547097
UNH,2026-01-29 23:00:00+00:00,291.38,291.48,291.11,291.11,3672.0,202.0,291.237259
UNH,2026-01-29 23:30:00+00:00,291.23,291.49,291.21,291.22,8733.0,205.0,291.333696
UNH,2026-01-30 00:00:00+00:00,291.2,291.43,291.2,291.33,3679.0,88.0,291.317619
UNH,2026-01-30 00:30:00+00:00,291.65,291.65,291.2697,291.2697,4252.0,157.0,291.452611
UNH,2026-01-30 09:00:00+00:00,290.01,290.5,288.41,288.75,7439.0,405.0,289.079835
UNH,2026-01-30 09:30:00+00:00,288.3,288.71,287.0,287.6,15586.0,926.0,287.907064
UNH,2026-01-30 10:00:00+00:00,287.71,288.84,287.5,288.84,6344.0,283.0,287.946651
UNH,2026-01-30 10:30:00+00:00,288.72,289.0,288.5,288.85,1970.0,172.0,288.800185
UNH,2026-01-30 11:00:00+00:00,289.36,289.6,289.18,289.32,3296.0,138.0,289.352321
UNH,2026-01-30 11:30:00+00:00,289.5,290.2,289.36,290.2,2806.0,177.0,289.84157
UNH,2026-01-30 12:00:00+00:00,290.04,290.79,290.04,290.79,4937.0,248.0,290.472384
UNH,2026-01-30 12:30:00+00:00,290.67,290.67,290.3,290.4,2853.0,123.0,290.547212
UNH,2026-01-30 13:00:00+00:00,290.42,290.99,287.0,290.25,55223.0,3173.0,289.89426
UNH,2026-01-30 13:30:00+00:00,290.1744,290.53,290.0,290.2,8560.0,369.0,290.252538
UNH,2026-01-30 14:00:00+00:00,290.15,292.0,290.15,291.94,22395.0,1018.0,290.672433
UNH,2026-01-30 14:30:00+00:00,292.1,292.95,287.75,288.0,1131141.0,30702.0,290.386977
UNH,2026-01-30 15:00:00+00:00,287.92,288.4699,286.81,287.4209,869206.0,24845.0,287.566899
UNH,2026-01-30 15:30:00+00:00,287.4,287.77,286.01,286.395,897068.0,24045.0,286.948096
UNH,2026-01-30 16:00:00+00:00,286.39,286.6,285.25,285.51,1093461.0,22095.0,285.855353
UNH,2026-01-30 16:30:00+00:00,285.43,286.59,284.9,285.505,895184.0,21231.0,285.522622
UNH,2026-01-30 17:00:00+00:00,285.505,286.18,285.0,285.07,801662.0,13791.0,285.457222
UNH,2026-01-30 17:30:00+00:00,285.08,287.6,284.7,286.98,1121623.0,17205.0,285.828187
UNH,2026-01-30 18:00:00+00:00,286.9799,287.18,286.14,286.765,641961.0,15232.0,286.75042
UNH,2026-01-30 18:30:00+00:00,286.765,286.93,285.52,286.54,397436.0,11665.0,286.111848
UNH,2026-01-30 19:00:00+00:00,286.55,287.66,286.54,286.73,397334.0,11867.0,287.173227
UNH,2026-01-30 19:30:00+00:00,286.705,287.0851,286.065,286.12,400200.0,12706.0,286.544363
UNH,2026-01-30 20:00:00+00:00,286.13,287.54,286.08,287.495,585947.0,16021.0,286.817294
UNH,2026-01-30 20:30:00+00:00,287.495,288.01,286.88,287.08,1342735.0,34548.0,287.420366
UNH,2026-01-30 21:00:00+00:00,287.09,287.1773,286.3641,286.59,1237599.0,832.0,286.929139
UNH,2026-01-30 21:30:00+00:00,286.59,286.6,286.28,286.38,5453.0,332.0,286.447885
UNH,2026-01-30 22:00:00+00:00,286.3998,286.5,286.305,286.48,7058.0,228.0,286.411355
UNH,2026-01-30 22:30:00+00:00,286.48,286.66,286.4517,286.5,10055.0,209.0,286.492465
UNH,2026-01-30 23:00:00+00:00,286.4997,286.5884,286.4997,286.5884,3657.0,116.0,286.521075
UNH,2026-01-30 23:30:00+00:00,286.5057,286.66,286.5,286.6,3914.0,211.0,286.566513
UNH,2026-01-31 00:00:00+00:00,286.53,286.69,286.5,286.5,3644.0,101.0,286.57195
UNH,2026-01-31 00:30:00+00:00,286.5,286.67,286.28,286.28,7431.0,196.0,286.498697
UNH,2026-02-02 09:00:00+00:00,283.5,284.68,282.4,284.42,10442.0,551.0,283.442413
UNH,2026-02-02 09:30:00+00:00,284.52,285.3,284.52,285.3,3930.0,165.0,284.894603
UNH,2026-02-02 10:00:00+00:00,285.3,285.57,285.03,285.03,4040.0,118.0,285.469764
UNH,2026-02-02 10:30:00+00:00,285.24,285.3,285.0,285.0,4793.0,208.0,285.130612
UNH,2026-02-02 11:00:00+00:00,285.1,285.55,285.1,285.55,1349.0,77.0,285.341153
UNH,2026-02-02 11:30:00+00:00,285.99,286.17,285.61,285.7,2747.0,138.0,285.865485
UNH,2026-02-02 12:00:00+00:00,285.67,286.0,285.46,286.0,4420.0,266.0,285.73727
UNH,2026-02-02 12:30:00+00:00,286.01,286.21,285.72,285.8,1647.0,114.0,285.98559
UNH,2026-02-02 13:00:00+00:00,282.95,286.1858,282.14,285.53,54169.0,3417.0,284.211988
UNH,2026-02-02 13:30:00+00:00,285.7944,286.23,285.33,286.0,15071.0,747.0,285.78864
UNH,2026-02-02 14:00:00+00:00,285.98,286.91,285.5,285.5,19305.0,1258.0,286.22841
UNH,2026-02-02 14:30:00+00:00,286.02,289.18,282.28,288.04,1371540.0,35905.0,286.747814
UNH,2026-02-02 15:00:00+00:00,287.985,288.5,286.81,287.3699,611240.0,19642.0,287.624001
UNH,2026-02-02 15:30:00+00:00,287.36,290.25,287.32,289.7,726552.0,18144.0,289.216851
UNH,2026-02-02 16:00:00+00:00,289.75,290.4,289.33,289.7895,409343.0,14219.0,289.842286
UNH,2026-02-02 16:30:00+00:00,289.8,289.88,287.2,287.46,478208.0,14049.0,288.159492
UNH,2026-02-02 17:00:00+00:00,287.46,287.72,286.5,287.57,855559.0,15422.0,287.159972
UNH,2026-02-02 17:30:00+00:00,287.61,288.37,287.2943,287.78,273766.0,8830.0,287.93619
UNH,2026-02-02 18:00:00+00:00,287.77,288.1199,287.01,287.28,238865.0,8150.0,287.395127
UNH,2026-02-02 18:30:00+00:00,287.3099,287.9435,286.91,287.065,319105.0,9045.0,287.257235
UNH,2026-02-02 19:00:00+00:00,287.1,287.3,285.91,286.01,301410.0,9247.0,286.587298
UNH,2026-02-02 19:30:00+00:00,286.05,286.3899,285.44,286.12,472402.0,12378.0,285.795135
UNH,2026-02-02 20:00:00+00:00,286.16,286.71,285.66,285.915,367275.0,11147.0,286.130298
UNH,2026-02-02 20:30:00+00:00,285.9,286.38,285.65,285.71,986515.0,28500.0,286.020245
UNH,2026-02-02 21:00:00+00:00,285.86,285.9663,285.59,285.7515,987938.0,501.0,285.595958
UNH,2026-02-02 21:30:00+00:00,285.75,285.94,285.35,285.75,7880.0,453.0,285.631254
UNH,2026-02-02 22:00:00+00:00,285.73,285.77,285.4,285.6092,3780.0,187.0,285.618333
UNH,2026-02-02 22:30:00+00:00,285.61,285.62,285.5,285.6199,1458.0,76.0,285.543524
UNH,2026-02-02 23:00:00+00:00,285.62,285.75,285.5,285.65,2722.0,85.0,285.620918
UNH,2026-02-02 23:30:00+00:00,285.5738,285.99,285.5738,285.72,1830.0,67.0,285.692242
UNH,2026-02-03 00:00:00+00:00,285.99,286.01,285.86,286.01,2975.0,94.0,285.96431
UNH,2026-02-03 00:30:00+00:00,286.2,286.4,286.0,286.2387,2293.0,72.0,286.206742
UNH,2026-02-03 09:00:00+00:00,286.7,286.7,286.5,286.54,1388.0,75.0,286.593416
UNH,2026-02-03 09:30:00+00:00,286.54,286.54,286.07,286.34,1041.0,106.0,286.34591
UNH,2026-02-03 10:00:00+00:00,286.31,286.67,286.22,286.28,1013.0,72.0,286.371798
UNH,2026-02-03 10:30:00+00:00,286.25,286.47,286.25,286.3,825.0,57.0,286.331227
UNH,2026-02-03 11:00:00+00:00,286.24,286.24,285.89,285.89,2291.0,233.0,286.017518
UNH,2026-02-03 11:30:00+00:00,285.75,285.83,285.75,285.77,437.0,37.0,285.784532
UNH,2026-02-03 12:00:00+00:00,285.8,286.06,285.74,286.06,3724.0,219.0,285.776939
UNH,2026-02-03 12:30:00+00:00,286.18,286.18,285.89,286.0,4170.0,172.0,286.082915
UNH,2026-02-03 13:00:00+00:00,286.53,287.03,285.26,285.79,29217.0,2368.0,285.959085
UNH,2026-02-03 13:30:00+00:00,285.6368,285.79,285.0299,285.1411,18656.0,911.0,285.361975
UNH,2026-02-03 14:00:00+00:00,285.31,285.4,284.5,284.6,23065.0,1235.0,285.10476
UNH,2026-02-03 14:30:00+00:00,284.7,287.76,284.37,286.34,1297953.0,29337.0,286.016677
UNH,2026-02-03 15:00:00+00:00,286.36,288.09,284.5,284.88,1051164.0,26413.0,285.888284
UNH,2026-02-03 15:30:00+00:00,284.88,285.3099,283.32,283.32,706751.0,19117.0,284.125784
UNH,2026-02-03 16:00:00+00:00,283.375,283.45,281.98,282.3802,504695.0,19156.0,282.634215
UNH,2026-02-03 16:30:00+00:00,282.425,282.98,282.05,282.62,309185.0,12355.0,282.552719
UNH,2026-02-03 17:00:00+00:00,282.6723,282.84,279.84,280.123,870088.0,28554.0,281.197302
UNH,2026-02-03 17:30:00+00:00,280.115,281.3899,278.6,280.83,762841.0,21627.0,279.809544
UNH,2026-02-03 18:00:00+00:00,280.83,281.72,280.77,280.955,646073.0,13600.0,281.235905
UNH,2026-02-03 18:30:00+00:00,280.92,282.25,280.3801,281.67,451410.0,12543.0,281.443231
UNH,2026-02-03 19:00:00+00:00,281.56,282.19,280.62,281.075,386372.0,11915.0,281.350309
UNH,2026-02-03 19:30:00+00:00,281.13,283.94,280.71,282.95,500230.0,12838.0,282.718506
UNH,2026-02-03 20:00:00+00:00,282.95,283.64,282.07,283.2,550133.0,13649.0,283.098562
UNH,2026-02-03 20:30:00+00:00,283.2,284.62,282.61,284.06,1305739.0,29220.0,283.444502
UNH,2026-02-03 21:00:00+00:00,284.07,284.18,282.0,283.3981,1187007.0,1277.0,284.109055
UNH,2026-02-03 21:30:00+00:00,283.26,284.0,280.05,282.32,18816.0,794.0,282.30782
UNH,2026-02-03 22:00:00+00:00,281.71,283.17,281.5,281.54,147178.0,624.0,281.697729
UNH,2026-02-03 22:30:00+00:00,281.77,282.4932,281.77,282.0,1120.0,56.0,282.090863
UNH,2026-02-03 23:00:00+00:00,282.05,282.77,282.0,282.7,2081.0,103.0,282.332215
UNH,2026-02-03 23:30:00+00:00,282.49,282.92,282.25,282.5105,4220.0,87.0,282.551002
UNH,2026-02-04 00:00:00+00:00,282.51,282.6,282.18,282.3,3673.0,91.0,282.41453
UNH,2026-02-04 00:30:00+00:00,282.42,282.8472,282.42,282.8472,4890.0,90.0,282.569107
UNH,2026-02-04 09:00:00+00:00,282.71,283.98,282.71,283.98,2402.0,152.0,283.27926
UNH,2026-02-04 09:30:00+00:00,284.1,285.0,284.06,285.0,5723.0,220.0,284.532508
UNH,2026-02-04 10:00:00+00:00,285.0,285.67,285.0,285.02,4829.0,202.0,285.32577
UNH,2026-02-04 10:30:00+00:00,285.08,285.08,284.19,284.48,1798.0,131.0,284.623483
UNH,2026-02-04 11:00:00+00:00,284.35,284.78,284.35,284.48,1296.0,34.0,284.629549
UNH,2026-02-04 11:30:00+00:00,284.57,284.64,284.5,284.5,709.0,54.0,284.583065
UNH,2026-02-04 12:00:00+00:00,284.5,284.5,283.87,284.02,2985.0,185.0,284.053169
UNH,2026-02-04 12:30:00+00:00,283.9,283.9,283.39,283.39,2378.0,88.0,283.697634
UNH,2026-02-04 13:00:00+00:00,284.705,285.656,282.4,282.4,238325.0,2084.0,283.251979
UNH,2026-02-04 13:30:00+00:00,282.47,283.0,282.25,282.3548,8762.0,384.0,282.596275
UNH,2026-02-04 14:00:00+00:00,282.25,282.99,281.4078,281.4078,24437.0,1135.0,282.358189
UNH,2026-02-04 14:30:00+00:00,282.01,284.5,278.69,279.17,1099120.0,31807.0,280.980716
UNH,2026-02-04 15:00:00+00:00,279.17,281.03,277.96,280.1612,1259426.0,37414.0,279.441614
