symbol,timestamp,open,high,low,close,volume,trade_count,vwap
JPM,2026-01-29 22:00:00+00:00,306.04,306.05,305.51,305.51,1489.0,38.0,305.94978
JPM,2026-01-29 22:30:00+00:00,305.5,306.0,305.5,305.81,721.0,19.0,305.795113
JPM,2026-01-29 23:00:00+00:00,305.8,305.8,305.03,305.03,865.0,92.0,305.590668
JPM,2026-01-29 23:30:00+00:00,305.7,306.0,305.7,305.77,654.0,21.0,305.819302
JPM,2026-01-30 00:00:00+00:00,305.95,305.98,305.5,305.98,252.0,11.0,305.762857
JPM,2026-01-30 00:30:00+00:00,305.5,306.0,305.3493,306.0,420.0,22.0,305.731056
JPM,2026-01-30 09:00:00+00:00,304.28,304.32,304.24,304.25,1170.0,29.0,304.287272
JPM,2026-01-30 09:30:00+00:00,304.02,304.02,303.31,303.45,1857.0,90.0,303.657084
JPM,2026-01-30 10:00:00+00:00,303.35,303.81,303.3,303.7,705.0,26.0,303.595374
JPM,2026-01-30 10:30:00+00:00,303.79,303.99,303.46,303.99,1062.0,69.0,303.826989
JPM,2026-01-30 11:00:00+00:00,304.18,304.54,304.16,304.54,249.0,10.0,304.307891
JPM,2026-01-30 11:30:00+00:00,305.05,305.05,304.9,304.9,152.0,7.0,304.957203
JPM,2026-01-30 12:00:00+00:00,305.42,305.97,305.23,305.4,2917.0,91.0,305.507432
JPM,2026-01-30 12:30:00+00:00,305.5,305.67,305.31,305.52,2733.0,107.0,305.585011
JPM,2026-01-30 13:00:00+00:00,305.4323,305.98,303.4,305.25,12466.0,838.0,305.145377
JPM,2026-01-30 13:30:00+00:00,305.0,305.7,304.4936,305.18,1624.0,115.0,305.073707
JPM,2026-01-30 14:00:00+00:00,305.69,306.24,305.0,305.76,4915.0,265.0,305.622361
JPM,2026-01-30 14:30:00+00:00,305.25,307.7,305.25,307.13,1195410.0,25164.0,306.411193
JPM,2026-01-30 15:00:00+00:00,307.13,307.93,306.34,306.84,851024.0,20039.0,307.097832
JPM,2026-01-30 15:30:00+00:00,306.87,307.31,305.02,305.05,773573.0,17568.0,306.453271
JPM,2026-01-30 16:00:00+00:00,305.06,305.48,303.6,303.725,569140.0,15744.0,304.541586
JPM,2026-01-30 16:30:00+00:00,303.71,304.43,303.5515,303.68,373077.0,11738.0,303.946582
JPM,2026-01-30 17:00:00+00:00,303.75,304.04,302.8957,303.715,246643.0,9164.0,303.545003
JPM,2026-01-30 17:30:00+00:00,303.78,304.01,303.05,303.315,324680.0,10352.0,303.622539
JPM,2026-01-30 18:00:00+00:00,303.29,303.94,302.555,303.465,338331.0,10716.0,303.400424
JPM,2026-01-30 18:30:00+00:00,303.5,305.67,303.25,304.73,339579.0,10967.0,304.538389
JPM,2026-01-30 19:00:00+00:00,304.8262,306.32,304.6,305.63,447812.0,11633.0,305.257279
JPM,2026-01-30 19:30:00+00:00,305.645,306.15,305.31,305.47,421888.0,11325.0,305.846785
JPM,2026-01-30 20:00:00+00:00,305.43,306.51,305.41,306.09,443757.0,12601.0,305.919559
JPM,2026-01-30 20:30:00+00:00,306.1031,306.6,305.075,305.91,1676452.0,39250.0,305.726642
JPM,2026-01-30 21:00:00+00:00,306.09,306.1,305.5016,305.5971,3038921.0,248.0,305.890046
JPM,2026-01-30 21:30:00+00:00,305.56,305.89,305.5,305.74,13096.0,110.0,305.806906
JPM,2026-01-30 22:00:00+00:00,305.4542,305.6,305.4,305.4,1404.0,44.0,305.434159
JPM,2026-01-30 22:30:00+00:00,305.5328,305.55,305.5328,305.55,196.0,7.0,305.540214
JPM,2026-01-30 23:00:00+00:00,305.4004,305.4269,305.4004,305.4269,141.0,3.0,305.417436
JPM,2026-01-30 23:30:00+00:00,305.4277,305.4311,305.4001,305.4311,559.0,8.0,305.407597
JPM,2026-01-31 00:00:00+00:00,305.4,305.4542,305.4,305.4542,230.0,3.0,305.4271
JPM,2026-01-31 00:30:00+00:00,305.4001,305.4482,305.4,305.4482,446.0,12.0,305.412519
JPM,2026-02-02 09:00:00+00:00,303.0,304.01,303.0,303.97,2038.0,99.0,303.844464
JPM,2026-02-02 09:30:00+00:00,305.23,305.23,305.23,305.23,474.0,25.0,305.23
JPM,2026-02-02 10:00:00+00:00,304.62,305.3,304.48,304.48,2102.0,110.0,305.078965
JPM,2026-02-02 10:30:00+00:00,305.1,305.24,305.02,305.1,799.0,35.0,305.158352
JPM,2026-02-02 11:00:00+00:00,305.04,305.35,305.02,305.35,985.0,22.0,305.260431
JPM,2026-02-02 11:30:00+00:00,306.26,306.49,306.26,306.35,859.0,57.0,306.387527
JPM,2026-02-02 12:00:00+00:00,305.72,306.18,305.52,305.88,2558.0,92.0,305.885357
JPM,2026-02-02 12:30:00+00:00,305.7,306.0,305.7,305.98,1043.0,22.0,305.807288
JPM,2026-02-02 13:00:00+00:00,305.51,306.4,301.0,305.49,23631.0,1246.0,302.958213
JPM,2026-02-02 13:30:00+00:00,305.5,306.4,305.5,306.4,373285.0,204.0,306.004648
JPM,2026-02-02 14:00:00+00:00,306.02,306.46,305.0,305.01,9129.0,442.0,305.800352
JPM,2026-02-02 14:30:00+00:00,304.46,306.0,301.37,304.74,1321088.0,33515.0,303.714297
JPM,2026-02-02 15:00:00+00:00,304.785,306.3,304.43,306.07,564728.0,15323.0,305.343467
JPM,2026-02-02 15:30:00+00:00,306.07,307.52,305.82,307.16,536271.0,13674.0,306.645422
JPM,2026-02-02 16:00:00+00:00,307.1715,307.98,306.59,307.02,590580.0,15066.0,307.202776
JPM,2026-02-02 16:30:00+00:00,307.02,307.53,306.57,307.075,436374.0,11324.0,306.957887
JPM,2026-02-02 17:00:00+00:00,307.09,308.54,307.04,308.21,497612.0,11838.0,307.977372
JPM,2026-02-02 17:30:00+00:00,308.2,308.88,307.66,308.81,471912.0,11698.0,308.150395
JPM,2026-02-02 18:00:00+00:00,308.81,309.3,307.96,308.27,425482.0,11382.0,308.525069
JPM,2026-02-02 18:30:00+00:00,308.28,308.965,308.225,308.52,397987.0,11314.0,308.678363
JPM,2026-02-02 19:00:00+00:00,308.5,308.79,308.18,308.595,339679.0,10063.0,308.446501
JPM,2026-02-02 19:30:00+00:00,308.595,308.65,307.505,307.675,495102.0,14525.0,308.284623
JPM,2026-02-02 20:00:00+00:00,307.76,308.36,307.55,307.9575,418733.0,13460.0,307.969064
JPM,2026-02-02 20:30:00+00:00,307.955,308.37,307.6712,308.17,1060202.0,32093.0,308.043512
JPM,2026-02-02 21:00:00+00:00,308.18,308.8912,308.0,308.16,1564457.0,211.0,308.140111
JPM,2026-02-02 21:30:00+00:00,308.14,308.36,308.14,308.27,19368.0,54.0,308.144448
JPM,2026-02-02 22:00:00+00:00,308.14,308.33,307.9,308.33,2288.0,68.0,308.086933
JPM,2026-02-02 22:30:00+00:00,307.9,307.9,307.9,307.9,125.0,14.0,307.9
JPM,2026-02-02 23:00:00+00:00,307.88,308.39,307.88,308.27,609.0,28.0,308.287018
JPM,2026-02-02 23:30:00+00:00,308.39,308.39,308.39,308.39,269.0,15.0,308.39
JPM,2026-02-03 00:00:00+00:00,308.57,308.59,308.0293,308.0293,409.0,28.0,308.283196
JPM,2026-02-03 00:30:00+00:00,308.47,308.47,308.17,308.17,146.0,3.0,308.263103
JPM,2026-02-03 09:00:00+00:00,309.68,309.68,308.99,309.3,1450.0,80.0,309.239042
JPM,2026-02-03 09:30:00+00:00,308.99,309.0,308.69,308.69,391.0,12.0,308.823571
JPM,2026-02-03 10:00:00+00:00,308.9,308.93,308.9,308.93,244.0,11.0,308.915
JPM,2026-02-03 10:30:00+00:00,308.9,308.95,308.82,308.95,427.0,34.0,308.89044
JPM,2026-02-03 12:00:00+00:00,308.7,308.76,308.54,308.75,1363.0,71.0,308.618207
JPM,2026-02-03 12:30:00+00:00,308.67,308.88,308.67,308.67,1819.0,55.0,308.761957
JPM,2026-02-03 13:00:00+00:00,308.88,309.7,307.59,308.89,13094.0,1006.0,308.847847
JPM,2026-02-03 13:30:00+00:00,309.09,309.19,308.75,309.0,3152.0,143.0,308.794804
JPM,2026-02-03 14:00:00+00:00,309.2382,309.39,308.44,309.39,7324.0,357.0,308.82121
JPM,2026-02-03 14:30:00+00:00,309.73,315.65,309.66,314.485,1385940.0,34282.0,313.300301
JPM,2026-02-03 15:00:00+00:00,314.57,316.25,313.88,314.21,1015821.0,25765.0,315.121452
JPM,2026-02-03 15:30:00+00:00,314.3,315.87,314.12,315.39,621784.0,16652.0,315.053236
JPM,2026-02-03 16:00:00+00:00,315.39,315.7599,314.07,314.1,525181.0,13272.0,315.153626
JPM,2026-02-03 16:30:00+00:00,314.1,314.1524,312.66,313.31,508989.0,12770.0,313.368841
JPM,2026-02-03 17:00:00+00:00,313.24,313.87,312.48,313.11,434641.0,11453.0,313.169464
JPM,2026-02-03 17:30:00+00:00,313.05,313.15,310.19,310.2,425111.0,12035.0,311.804536
JPM,2026-02-03 18:00:00+00:00,310.22,310.75,309.42,309.95,530562.0,13803.0,310.005635
JPM,2026-02-03 18:30:00+00:00,310.0,311.16,309.86,309.98,271006.0,9890.0,310.454042
JPM,2026-02-03 19:00:00+00:00,309.85,310.96,309.095,310.22,409868.0,12098.0,310.124318
JPM,2026-02-03 19:30:00+00:00,310.31,312.19,309.9769,311.895,357251.0,11050.0,311.266489
JPM,2026-02-03 20:00:00+00:00,311.93,313.69,311.86,313.69,621327.0,14183.0,312.541311
JPM,2026-02-03 20:30:00+00:00,313.69,315.32,313.69,314.82,1661363.0,39654.0,314.680169
JPM,2026-02-03 21:00:00+00:00,314.77,314.88,314.2183,314.3,2236228.0,357.0,314.849682
JPM,2026-02-03 21:30:00+00:00,314.48,314.85,314.1814,314.22,13572.0,78.0,314.674185
JPM,2026-02-03 22:00:00+00:00,314.1744,314.47,314.1,314.1,1047.0,36.0,314.209315
JPM,2026-02-03 22:30:00+00:00,314.31,314.35,314.04,314.35,2108.0,8.0,314.053745
JPM,2026-02-03 23:00:00+00:00,314.46,314.58,314.0678,314.5,753.0,26.0,314.293198
JPM,2026-02-03 23:30:00+00:00,314.1283,314.36,314.1283,314.36,155.0,3.0,314.282767
JPM,2026-02-04 00:00:00+00:00,314.58,314.58,314.37,314.37,176.0,4.0,314.452727
JPM,2026-02-04 00:30:00+00:00,314.4145,314.68,314.38,314.68,433.0,18.0,314.547309
JPM,2026-02-04 09:00:00+00:00,315.33,315.33,315.0,315.07,483.0,49.0,315.13396
JPM,2026-02-04 10:30:00+00:00,315.25,315.25,315.25,315.25,73.0,5.0,315.25
JPM,2026-02-04 12:00:00+00:00,315.6,315.6,315.4,315.4,644.0,23.0,315.460633
JPM,2026-02-04 12:30:00+00:00,315.67,315.67,315.65,315.65,328.0,18.0,315.662598
JPM,2026-02-04 13:00:00+00:00,315.48,316.0,315.03,315.74,57677.0,841.0,315.644975
JPM,2026-02-04 13:30:00+00:00,315.5,315.58,314.86,314.86,4580.0,252.0,315.333694
JPM,2026-02-04 14:00:00+00:00,314.5,314.9161,313.69,314.1,4504.0,306.0,314.236724
JPM,2026-02-04 14:30:00+00:00,314.405,317.97,314.405,316.0,895534.0,28529.0,316.357217
JPM,2026-02-04 15:00:00+00:00,315.96,318.46,315.38,317.94,766824.0,18864.0,317.235266
JPM,2026-02-04 15:30:00+00:00,317.97,319.0,317.1,317.625,614409.0,16439.0,318.150352
JPM,2026-02-04 16:00:00+00:00,317.625,317.93,316.06,317.7499,573580.0,14965.0,317.178095
JPM,2026-02-04 16:30:00+00:00,317.66,318.55,316.74,318.375,447901.0,13703.0,317.511489
JPM,2026-02-04 17:00:00+00:00,318.375,319.305,317.8125,318.01,660166.0,14555.0,318.584717
JPM,2026-02-04 17:30:00+00:00,318.0,318.22,315.94,317.31,464822.0,14095.0,316.984151
JPM,2026-02-04 18:00:00+00:00,317.32,317.45,316.1626,317.26,434099.0,11656.0,316.787331
JPM,2026-02-04 18:30:00+00:00,317.3,317.37,316.25,316.3465,344782.0,10428.0,316.777179
JPM,2026-02-04 19:00:00+00:00,316.355,316.42,315.48,315.89,432860.0,12109.0,315.957429
JPM,2026-02-04 19:30:00+00:00,315.92,317.67,315.92,317.47,433453.0,12380.0,316.871462
JPM,2026-02-04 20:00:00+00:00,317.54,318.62,317.4119,318.44,543978.0,14471.0,318.143019
JPM,2026-02-04 20:30:00+00:00,318.44,318.83,316.84,317.27,1117140.0,33398.0,317.735853
JPM,2026-02-04 21:00:00+00:00,317.24,317.84,316.5,317.35,1670107.0,285.0,317.269973
JPM,2026-02-04 21:30:00+00:00,317.3,317.3,316.75,317.0,85927.0,120.0,317.230405
JPM,2026-02-04 22:00:00+00:00,317.26,317.99,317.0,317.0,3831.0,86.0,317.8866
JPM,2026-02-04 22:30:00+00:00,317.47,317.47,316.51,317.46,491.0,15.0,316.728196
JPM,2026-02-04 23:00:00+00:00,317.25,317.25,316.51,317.2,2101.0,32.0,317.004984
JPM,2026-02-04 23:30:00+00:00,317.0,317.0,317.0,317.0,250.0,5.0,317.0
JPM,2026-02-05 00:00:00+00:00,316.6879,316.94,316.6879,316.94,228.0,8.0,316.873634
JPM,2026-02-05 00:30:00+00:00,317.23,317.23,317.23,317.23,45.0,2.0,317.23
JPM,2026-02-05 09:00:00+00:00,315.97,316.0,315.33,315.5,859.0,35.0,315.604124
JPM,2026-02-05 09:30:00+00:00,315.32,315.6,315.3,315.6,743.0,26.0,315.369056
JPM,2026-02-05 10:00:00+00:00,315.63,316.69,315.63,316.46,452.0,30.0,316.113915
JPM,2026-02-05 10:30:00+00:00,316.61,316.61,316.32,316.32,140.0,11.0,316.450337
JPM,2026-02-05 11:30:00+00:00,316.54,316.85,316.02,316.47,726.0,43.0,316.638293
JPM,2026-02-05 12:00:00+00:00,317.0,317.69,316.5,316.5,2981.0,104.0,317.04155
JPM,2026-02-05 12:30:00+00:00,316.3,316.42,315.5,315.6,4863.0,335.0,315.72434
JPM,2026-02-05 13:00:00+00:00,317.0,317.4006,315.14,315.75,14813.0,893.0,316.064731
JPM,2026-02-05 13:30:00+00:00,315.73,316.4,315.2442,315.67,2713.0,184.0,315.801511
JPM,2026-02-05 14:00:00+00:00,315.41,315.73,315.03,315.3,4240.0,335.0,315.336499
JPM,2026-02-05 14:30:00+00:00,315.0,316.01,310.12,312.52,821900.0,23106.0,313.062923
JPM,2026-02-05 15:00:00+00:00,312.68,312.86,305.54,306.07,970029.0,26261.0,308.425536
JPM,2026-02-05 15:30:00+00:00,306.07,308.7167,305.735,307.555,631357.0,16901.0,307.215501
JPM,2026-02-05 16:00:00+00:00,307.5,308.16,305.85,307.83,601816.0,16697.0,307.245123
JPM,2026-02-05 16:30:00+00:00,307.92,309.34,307.2,309.255,388978.0,11199.0,308.163665
JPM,2026-02-05 17:00:00+00:00,309.25,309.31,307.5575,308.835,315696.0,9692.0,308.202481
JPM,2026-02-05 17:30:00+00:00,308.835,309.9,308.5601,309.88,307065.0,8889.0,309.228626
JPM,2026-02-05 18:00:00+00:00,309.765,309.975,308.84,309.16,241094.0,7603.0,309.460908
JPM,2026-02-05 18:30:00+00:00,309.235,309.68,308.3301,308.77,287713.0,8647.0,308.929327
JPM,2026-02-05 19:00:00+00:00,308.76,310.09,308.66,309.635,368151.0,10069.0,309.628058
JPM,2026-02-05 19:30:00+00:00,309.635,309.635,308.5401,308.82,358793.0,10306.0,309.014149
JPM,2026-02-05 20:00:00+00:00,308.8,310.535,308.4,309.65,719848.0,17537.0,309.527689
JPM,2026-02-05 20:30:00+00:00,309.7272,310.44,309.12,310.03,1281671.0,34470.0,309.746356
JPM,2026-02-05 21:00:00+00:00,310.16,310.44,308.0,309.0,1597948.0,423.0,310.159482
JPM,2026-02-05 21:30:00+00:00,310.0,310.25,309.0,310.0,112940.0,598.0,310.060545
JPM,2026-02-05 22:00:00+00:00,310.16,310.16,309.01,309.4,7989.0,253.0,309.361348
JPM,2026-02-05 22:30:00+00:00,309.3,310.0,309.2211,309.5,2062.0,80.0,309.585017
JPM,2026-02-05 23:00:00+00:00,309.78,309.78,309.3,309.5,12084.0,71.0,309.466849
JPM,2026-02-05 23:30:00+00:00,309.35,310.0,309.2207,309.9225,4327.0,91.0,309.435032
JPM,2026-02-06 00:00:00+00:00,309.5,309.94,309.11,309.94,4344.0,176.0,309.321299
JPM,2026-02-06 00:30:00+00:00,309.35,310.2,309.35,310.2,944.0,94.0,309.657606
JPM,2026-02-06 09:00:00+00:00,311.0,311.0,310.82,310.82,253.0,6.0,310.869091
JPM,2026-02-06 09:30:00+00:00,311.98,311.99,311.85,311.85,767.0,31.0,311.933055
JPM,2026-02-06 10:00:00+00:00,311.95,311.95,311.95,311.95,40.0,1.0,311.95
JPM,2026-02-06 10:30:00+00:00,311.17,311.17,311.1,311.1,156.0,8.0,311.135
JPM,2026-02-06 11:00:00+00:00,311.1,311.68,311.1,311.68,842.0,51.0,311.421456
JPM,2026-02-06 11:30:00+00:00,311.88,311.95,311.82,311.95,1510.0,56.0,311.9022
JPM,2026-02-06 12:00:00+00:00,311.84,312.91,311.84,312.9,3568.0,152.0,312.362243
JPM,2026-02-06 12:30:00+00:00,312.77,312.77,312.0,312.0,1725.0,98.0,312.390797
JPM,2026-02-06 13:00:00+00:00,311.9322,312.65,309.7,312.09,12450.0,554.0,312.06191
JPM,2026-02-06 13:30:00+00:00,312.06,312.63,312.06,312.5,1945.0,86.0,312.442857
JPM,2026-02-06 14:00:00+00:00,312.4,315.0,312.4,315.0,130475.0,379.0,313.505847
JPM,2026-02-06 14:30:00+00:00,314.71,322.26,314.71,321.405,1694526.0,37311.0,319.973712
JPM,2026-02-06 15:00:00+00:00,321.44,322.9,320.9049,321.42,1006939.0,25023.0,321.879886
JPM,2026-02-06 15:30:00+00:00,321.42,322.62,321.35,322.57,629414.0,17901.0,322.068057
JPM,2026-02-06 16:00:00+00:00,322.56,322.69,321.2308,321.945,493512.0,14283.0,321.988714
JPM,2026-02-06 16:30:00+00:00,321.95,322.6699,321.74,322.575,494618.0,13358.0,322.224836
JPM,2026-02-06 17:00:00+00:00,322.575,322.9,321.96,322.715,399328.0,11665.0,322.586146
JPM,2026-02-06 17:30:00+00:00,322.74,323.44,322.13,323.27,417617.0,12094.0,322.788612
JPM,2026-02-06 18:00:00+00:00,323.26,323.35,322.77,323.02,356580.0,10413.0,323.115548
JPM,2026-02-06 18:30:00+00:00,323.04,323.6,322.94,323.22,355706.0,10666.0,323.274457
JPM,2026-02-06 19:00:00+00:00,323.22,323.8,322.9706,323.1082,392579.0,11006.0,323.501132
JPM,2026-02-06 19:30:00+00:00,323.13,324.16,322.73,324.09,1764667.0,15214.0,323.272126
JPM,2026-02-06 20:00:00+00:00,324.09,324.245,322.5801,322.84,537997.0,14731.0,323.336803
JPM,2026-02-06 20:30:00+00:00,322.82,323.06,322.03,322.35,1473833.0,37153.0,322.494086
JPM,2026-02-06 21:00:00+00:00,322.35,322.4707,322.13,322.13,7278983.0,289.0,322.399982
JPM,2026-02-06 21:30:00+00:00,322.4,322.4,321.55,322.0,57126.0,79.0,322.392004
JPM,2026-02-06 22:00:00+00:00,322.35,322.38,321.58,321.58,955.0,26.0,321.719412
JPM,2026-02-06 22:30:00+00:00,321.58,321.95,321.58,321.9,478.0,10.0,321.721528
JPM,2026-02-06 23:00:00+00:00,321.91,321.91,321.9,321.9,206.0,8.0,321.902
JPM,2026-02-06 23:30:00+00:00,321.8,322.22,321.8,322.22,173.0,8.0,322.049231
JPM,2026-02-07 00:00:00+00:00,322.32,322.32,322.0,322.0,252.0,6.0,322.143548
JPM,2026-02-07 00:30:00+00:00,322.33,322.33,322.2,322.2,535.0,13.0,322.270909
JPM,2026-02-09 09:30:00+00:00,322.28,322.28,322.0,322.28,482.0,43.0,322.213333
JPM,2026-02-09 10:00:00+00:00,322.03,322.03,322.03,322.03,104.0,12.0,322.03
JPM,2026-02-09 10:30:00+00:00,321.6,321.6,321.22,321.22,230.0,17.0,321.374815
JPM,2026-02-09 11:00:00+00:00,321.48,321.51,321.48,321.51,536.0,48.0,321.490213
JPM,2026-02-09 11:30:00+00:00,321.8,321.8,321.8,321.8,90.0,4.0,321.8
JPM,2026-02-09 12:00:00+00:00,321.78,321.85,321.72,321.72,354.0,16.0,321.787035
JPM,2026-02-09 12:30:00+00:00,321.88,322.0,321.88,321.95,1340.0,58.0,321.952367
JPM,2026-02-09 13:00:00+00:00,322.0,322.13,321.5,321.72,5266.0,512.0,321.952352
JPM,2026-02-09 13:30:00+00:00,321.55,321.64,321.0,321.0,3532.0,194.0,321.415106
JPM,2026-02-09 14:00:00+00:00,321.14,321.14,320.24,320.24,4308.0,113.0,320.626694
JPM,2026-02-09 14:30:00+00:00,321.34,325.7499,320.1149,324.68,965823.0,22870.0,323.328228
JPM,2026-02-09 15:00:00+00:00,324.74,325.7,323.52,325.7,561920.0,16124.0,324.515978
JPM,2026-02-09 15:30:00+00:00,325.6575,326.4,325.31,326.4,649399.0,15530.0,325.914755
JPM,2026-02-09 16:00:00+00:00,326.4,326.4,324.31,324.435,516578.0,12048.0,324.970589
JPM,2026-02-09 16:30:00+00:00,324.435,324.6,323.62,323.84,416827.0,10712.0,324.184002
JPM,2026-02-09 17:00:00+00:00,323.84,324.0,322.69,323.055,526819.0,12618.0,323.300141
JPM,2026-02-09 17:30:00+00:00,323.07,323.48,322.76,323.26,364076.0,9849.0,323.142381
JPM,2026-02-09 18:00:00+00:00,323.23,323.31,321.9152,322.825,288605.0,8873.0,322.745492
JPM,2026-02-09 18:30:00+00:00,322.845,323.4,322.46,323.3,334380.0,9864.0,323.022941
JPM,2026-02-09 19:00:00+00:00,323.285,323.93,323.01,323.7,342487.0,9553.0,323.382973
JPM,2026-02-09 19:30:00+00:00,323.71,323.78,322.39,322.47,379146.0,10990.0,322.994463
JPM,2026-02-09 20:00:00+00:00,322.46,322.6296,321.685,322.19,474541.0,13602.0,322.134078
JPM,2026-02-09 20:30:00+00:00,322.18,322.6,321.65,322.08,1014096.0,28624.0,322.173156
JPM,2026-02-09 21:00:00+00:00,322.1,322.1,321.527,321.76,2991612.0,160.0,322.099943
JPM,2026-02-09 21:30:00+00:00,321.76,322.34,321.75,321.75,21534.0,49.0,322.094199
JPM,2026-02-09 22:00:00+00:00,321.75,321.86,321.75,321.8,958.0,43.0,321.781392
JPM,2026-02-09 22:30:00+00:00,321.94,321.94,321.81,321.895,597.0,14.0,321.851858
JPM,2026-02-09 23:00:00+00:00,321.75,322.03,321.6,322.03,3284.0,35.0,322.015424
JPM,2026-02-10 00:30:00+00:00,321.99,321.99,321.98,321.98,120.0,3.0,321.98354
JPM,2026-02-10 12:00:00+00:00,321.98,321.98,321.92,321.92,319.0,19.0,321.950151
JPM,2026-02-10 12:30:00+00:00,322.15,322.15,321.0,321.0,1115.0,143.0,321.636329
JPM,2026-02-10 13:00:00+00:00,322.1,322.9,321.0,321.8,507089.0,373.0,321.911862
JPM,2026-02-10 13:30:00+00:00,321.6,321.6,321.2157,321.2157,509.0,23.0,321.455468
JPM,2026-02-10 14:00:00+00:00,321.76,322.2374,321.4105,321.6147,52494.0,204.0,322.025103
JPM,2026-02-10 14:30:00+00:00,322.55,326.125,322.0,325.315,617554.0,16357.0,324.524794
JPM,2026-02-10 15:00:00+00:00,325.32,326.07,324.7,325.365,406913.0,12026.0,325.374333
JPM,2026-02-10 15:30:00+00:00,325.33,326.0,324.0801,324.33,473247.0,10727.0,325.229442
JPM,2026-02-10 16:00:00+00:00,324.31,324.42,320.7,322.14,596476.0,17107.0,322.140357
